order_date,region,category,revenue,profit,quantity,month,season
2022-09-01,Canada,Apparel,59,14.75,1,9,Autumn
2023-05-01,Australia,Sports,149,37.25,1,5,Spring
2023-10-24,Brazil,Sports,149,37.25,1,10,Autumn
2023-02-23,India,Home & Kitchen,198,49.5,2,2,Winter
2025-03-27,France,Books,400,100.0,5,3,Spring
2023-04-19,Canada,Toys,796,199.0,4,4,Spring
2022-09-08,Germany,Apparel,120,30.0,1,9,Autumn
2023-04-17,China,Electronics,796,199.0,4,4,Spring
2025-01-15,Canada,Books,240,60.0,3,1,Winter
2025-08-15,Brazil,Electronics,2697,674.25,3,8,Summer
2024-10-01,Canada,Apparel,600,150.0,5,10,Autumn
2025-08-19,India,Electronics,1798,449.5,2,8,Summer
2024-11-12,France,Toys,59,14.75,1,11,Autumn
2024-09-02,China,Sports,25,6.25,1,9,Autumn
2025-02-20,USA,Sports,447,111.75,3,2,Winter
2025-03-22,Germany,Apparel,330,82.5,3,3,Spring
2022-08-28,Canada,Toys,177,44.25,3,8,Summer
2023-07-20,India,Apparel,295,73.75,5,7,Summer
2025-06-16,India,Apparel,118,29.5,2,6,Summer
2023-09-11,USA,Toys,118,29.5,2,9,Autumn
2025-06-21,UK,Toys,199,49.75,1,6,Summer
2024-05-31,China,Sports,50,12.5,2,5,Spring
2023-01-04,UK,Apparel,177,44.25,3,1,Winter
2022-12-12,India,Apparel,236,59.0,4,12,Winter
2023-01-27,Brazil,Books,80,20.0,1,1,Winter
2024-07-18,India,Sports,125,31.25,5,7,Summer
2025-04-16,UK,Books,387,96.75,3,4,Spring
2024-11-30,Canada,Electronics,1145,286.25,5,11,Autumn
2022-11-20,UK,Books,80,20.0,1,11,Autumn
2024-11-22,France,Books,645,161.25,5,11,Autumn
2023-06-13,France,Books,129,32.25,1,6,Summer
2024-01-30,Japan,Electronics,1145,286.25,5,1,Winter
2024-06-08,Japan,Toys,295,73.75,5,6,Summer
2024-02-27,France,Home & Kitchen,198,49.5,2,2,Winter
2024-12-25,France,Apparel,550,137.5,5,12,Winter
2022-10-03,Australia,Electronics,4495,1123.75,5,10,Autumn
2022-09-07,France,Toys,177,44.25,3,9,Autumn
2024-11-14,Germany,Home & Kitchen,1995,498.75,5,11,Autumn
2024-04-01,Australia,Home & Kitchen,297,74.25,3,4,Spring
2024-09-10,China,Apparel,240,60.0,2,9,Autumn
2025-02-03,China,Electronics,229,57.25,1,2,Winter
2024-06-04,France,Home & Kitchen,1596,399.0,4,6,Summer
2024-12-01,USA,Sports,298,74.5,2,12,Winter
2024-04-14,USA,Apparel,550,137.5,5,4,Spring
2024-10-11,Brazil,Apparel,480,120.0,4,10,Autumn
2024-09-24,India,Toys,796,199.0,4,9,Autumn
2025-08-17,Canada,Sports,125,31.25,5,8,Summer
2023-02-08,USA,Apparel,236,59.0,4,2,Winter
2023-07-26,Germany,Apparel,59,14.75,1,7,Summer
2023-10-29,USA,Electronics,916,229.0,4,10,Autumn
2025-08-22,Canada,Toys,118,29.5,2,8,Summer
2023-11-27,USA,Electronics,458,114.5,2,11,Autumn
2023-09-20,USA,Electronics,398,99.5,2,9,Autumn
2024-03-29,India,Toys,295,73.75,5,3,Spring
2023-06-23,Brazil,Sports,25,6.25,1,6,Summer
2025-03-22,Japan,Home & Kitchen,399,99.75,1,3,Spring
2024-02-25,Brazil,Toys,995,248.75,5,2,Winter
2024-09-19,Japan,Electronics,687,171.75,3,9,Autumn
2023-12-23,Japan,Electronics,796,199.0,4,12,Winter
2025-05-26,India,Apparel,295,73.75,5,5,Spring
2022-09-12,Brazil,Toys,796,199.0,4,9,Autumn
2025-08-19,India,Sports,447,111.75,3,8,Summer
2022-11-27,Canada,Toys,995,248.75,5,11,Autumn
2024-03-08,UK,Toys,597,149.25,3,3,Spring
2022-12-29,Canada,Electronics,995,248.75,5,12,Winter
2023-05-26,USA,Home & Kitchen,1995,498.75,5,5,Spring
2024-12-02,Brazil,Apparel,220,55.0,2,12,Winter
2023-11-08,France,Electronics,1998,499.5,2,11,Autumn
2024-09-04,India,Books,320,80.0,4,9,Autumn
2023-09-27,USA,Electronics,4995,1248.75,5,9,Autumn
2022-09-17,Canada,Home & Kitchen,399,99.75,1,9,Autumn
2025-03-21,USA,Home & Kitchen,1596,399.0,4,3,Spring
2024-08-01,Japan,Electronics,4995,1248.75,5,8,Summer
2023-02-05,Australia,Apparel,118,29.5,2,2,Winter
2024-02-17,Canada,Electronics,687,171.75,3,2,Winter
2024-04-30,Canada,Electronics,796,199.0,4,4,Spring
2023-06-04,Germany,Sports,75,18.75,3,6,Summer
2022-12-31,Australia,Books,160,40.0,2,12,Winter
2024-09-16,Canada,Apparel,295,73.75,5,9,Autumn
2023-08-30,Japan,Toys,236,59.0,4,8,Summer
2024-01-16,China,Toys,118,29.5,2,1,Winter
2023-04-01,Brazil,Toys,398,99.5,2,4,Spring
2024-04-02,Japan,Toys,59,14.75,1,4,Spring
2024-07-07,France,Electronics,3596,899.0,4,7,Summer
2022-12-20,UK,Apparel,120,30.0,1,12,Winter
2025-01-19,India,Toys,398,99.5,2,1,Winter
2023-03-13,China,Books,645,161.25,5,3,Spring
2025-06-15,China,Toys,796,199.0,4,6,Summer
2022-12-10,India,Electronics,916,229.0,4,12,Winter
2025-05-04,UK,Home & Kitchen,396,99.0,4,5,Spring
2024-10-05,Canada,Home & Kitchen,399,99.75,1,10,Autumn
2023-05-19,Canada,Electronics,687,171.75,3,5,Spring
2025-01-06,Australia,Books,387,96.75,3,1,Winter
2023-10-23,France,Toys,995,248.75,5,10,Autumn
2024-08-17,Canada,Electronics,916,229.0,4,8,Summer
2025-07-21,Brazil,Sports,25,6.25,1,7,Summer
2023-07-25,Brazil,Apparel,360,90.0,3,7,Summer
2024-07-31,France,Sports,100,25.0,4,7,Summer
2023-10-30,China,Electronics,3596,899.0,4,10,Autumn
2023-12-01,France,Toys,398,99.5,2,12,Winter
2023-11-23,Japan,Apparel,440,110.0,4,11,Autumn
2025-07-04,Australia,Toys,199,49.75,1,7,Summer
2025-01-16,Brazil,Electronics,3596,899.0,4,1,Winter
2023-12-03,USA,Books,645,161.25,5,12,Winter
2023-10-26,Japan,Electronics,199,49.75,1,10,Autumn
2024-09-19,India,Books,80,20.0,1,9,Autumn
2024-05-06,Australia,Electronics,796,199.0,4,5,Spring
2023-09-07,UK,Apparel,330,82.5,3,9,Autumn
2024-03-07,China,Home & Kitchen,1995,498.75,5,3,Spring
2023-05-17,Brazil,Electronics,899,224.75,1,5,Spring
2023-06-28,Australia,Books,258,64.5,2,6,Summer
2025-05-24,USA,Electronics,597,149.25,3,5,Spring
2023-07-03,UK,Home & Kitchen,99,24.75,1,7,Summer
2024-11-25,Australia,Electronics,597,149.25,3,11,Autumn
2025-07-23,UK,Electronics,199,49.75,1,7,Summer
2023-03-28,UK,Apparel,600,150.0,5,3,Spring
2024-01-11,UK,Sports,75,18.75,3,1,Winter
2023-10-01,Brazil,Electronics,229,57.25,1,10,Autumn
2024-08-14,USA,Sports,100,25.0,4,8,Summer
2024-11-30,UK,Sports,298,74.5,2,11,Autumn
2023-11-22,UK,Electronics,796,199.0,4,11,Autumn
2022-10-24,Germany,Sports,298,74.5,2,10,Autumn
2023-11-19,India,Home & Kitchen,1596,399.0,4,11,Autumn
2025-03-03,Canada,Apparel,440,110.0,4,3,Spring
2023-07-27,Brazil,Sports,596,149.0,4,7,Summer
2025-01-26,Germany,Electronics,1798,449.5,2,1,Winter
2024-03-26,China,Sports,125,31.25,5,3,Spring
2025-08-20,India,Electronics,899,224.75,1,8,Summer
2025-03-04,China,Home & Kitchen,399,99.75,1,3,Spring
2024-04-15,France,Home & Kitchen,396,99.0,4,4,Spring
2023-01-07,Australia,Apparel,177,44.25,3,1,Winter
2024-12-21,Brazil,Books,160,40.0,2,12,Winter
2024-11-25,Brazil,Books,129,32.25,1,11,Autumn
2025-06-28,Australia,Electronics,458,114.5,2,6,Summer
2024-03-13,India,Apparel,118,29.5,2,3,Spring
2023-01-23,Brazil,Sports,596,149.0,4,1,Winter
2024-05-12,Canada,Apparel,59,14.75,1,5,Spring
2025-02-11,USA,Home & Kitchen,396,99.0,4,2,Winter
2025-04-03,Germany,Electronics,229,57.25,1,4,Spring
2025-02-25,France,Home & Kitchen,798,199.5,2,2,Winter
2025-05-07,France,Books,80,20.0,1,5,Spring
2023-07-23,Canada,Toys,59,14.75,1,7,Summer
2024-08-19,Canada,Electronics,1798,449.5,2,8,Summer
2023-09-20,India,Apparel,236,59.0,4,9,Autumn
2023-04-01,India,Electronics,995,248.75,5,4,Spring
2025-02-12,China,Sports,298,74.5,2,2,Winter
2023-08-04,Australia,Sports,745,186.25,5,8,Summer
2023-06-13,Japan,Home & Kitchen,798,199.5,2,6,Summer
2024-05-25,Japan,Sports,298,74.5,2,5,Spring
2023-09-03,China,Apparel,330,82.5,3,9,Autumn
2025-05-20,Germany,Electronics,1798,449.5,2,5,Spring
2023-05-19,India,Electronics,687,171.75,3,5,Spring
2023-10-25,Germany,Sports,745,186.25,5,10,Autumn
2023-02-19,Japan,Sports,447,111.75,3,2,Winter
2024-06-27,Germany,Electronics,199,49.75,1,6,Summer
2022-12-23,Japan,Home & Kitchen,396,99.0,4,12,Winter
2023-06-30,France,Electronics,687,171.75,3,6,Summer
2023-04-04,UK,Electronics,3996,999.0,4,4,Spring
2024-04-10,India,Toys,295,73.75,5,4,Spring
2025-08-02,China,Electronics,3596,899.0,4,8,Summer
2022-09-09,India,Home & Kitchen,396,99.0,4,9,Autumn
2023-09-16,UK,Apparel,220,55.0,2,9,Autumn
2024-05-12,UK,Toys,59,14.75,1,5,Spring
2024-02-12,Japan,Home & Kitchen,1995,498.75,5,2,Winter
2024-03-10,Brazil,Electronics,4995,1248.75,5,3,Spring
2023-10-17,France,Apparel,480,120.0,4,10,Autumn
2022-12-02,India,Apparel,110,27.5,1,12,Winter
2023-09-23,UK,Books,400,100.0,5,9,Autumn
2025-04-27,Germany,Books,387,96.75,3,4,Spring
2024-05-13,Germany,Sports,298,74.5,2,5,Spring
2024-05-20,USA,Electronics,1998,499.5,2,5,Spring
2023-07-05,Australia,Apparel,236,59.0,4,7,Summer
2025-02-10,Germany,Books,645,161.25,5,2,Winter
2023-11-29,Germany,Books,516,129.0,4,11,Autumn
2025-02-23,USA,Apparel,177,44.25,3,2,Winter
2024-09-18,India,Electronics,199,49.75,1,9,Autumn
2023-07-31,China,Toys,295,73.75,5,7,Summer
2025-02-13,China,Apparel,550,137.5,5,2,Winter
2023-12-17,India,Books,160,40.0,2,12,Winter
2025-06-02,China,Home & Kitchen,495,123.75,5,6,Summer
2023-09-27,India,Electronics,4995,1248.75,5,9,Autumn
2025-04-08,France,Electronics,796,199.0,4,4,Spring
2023-06-25,USA,Apparel,177,44.25,3,6,Summer
2022-09-18,Brazil,Apparel,110,27.5,1,9,Autumn
2024-07-28,USA,Books,258,64.5,2,7,Summer
2024-08-03,UK,Sports,149,37.25,1,8,Summer
2023-08-26,USA,Books,320,80.0,4,8,Summer
2022-10-25,Brazil,Apparel,480,120.0,4,10,Autumn
2022-09-23,India,Toys,177,44.25,3,9,Autumn
2025-02-12,Japan,Books,160,40.0,2,2,Winter
2025-07-10,China,Books,80,20.0,1,7,Summer
2023-10-01,UK,Books,645,161.25,5,10,Autumn
2024-11-30,Australia,Home & Kitchen,399,99.75,1,11,Autumn
2025-04-01,India,Home & Kitchen,297,74.25,3,4,Spring
2022-11-05,France,Electronics,796,199.0,4,11,Autumn
2025-08-09,Australia,Apparel,240,60.0,2,8,Summer
2025-06-12,France,Toys,236,59.0,4,6,Summer
2024-03-08,USA,Apparel,295,73.75,5,3,Spring
2024-05-16,Brazil,Apparel,240,60.0,2,5,Spring
2025-02-13,Brazil,Apparel,220,55.0,2,2,Winter
2022-12-20,China,Electronics,687,171.75,3,12,Winter
2022-09-21,Australia,Electronics,597,149.25,3,9,Autumn
2023-04-08,UK,Electronics,2997,749.25,3,4,Spring
2022-08-29,Canada,Apparel,330,82.5,3,8,Summer
2023-10-26,India,Toys,59,14.75,1,10,Autumn
2023-08-04,India,Sports,125,31.25,5,8,Summer
2022-12-07,Canada,Sports,596,149.0,4,12,Winter
2023-09-28,India,Home & Kitchen,495,123.75,5,9,Autumn
2025-06-30,Germany,Electronics,687,171.75,3,6,Summer
2024-12-11,Australia,Apparel,295,73.75,5,12,Winter
2024-11-03,France,Sports,100,25.0,4,11,Autumn
2024-08-18,Brazil,Toys,398,99.5,2,8,Summer
2022-09-03,Australia,Sports,596,149.0,4,9,Autumn
2024-07-09,France,Toys,177,44.25,3,7,Summer
2024-09-13,Australia,Home & Kitchen,399,99.75,1,9,Autumn
2023-05-10,Canada,Sports,745,186.25,5,5,Spring
2023-08-24,USA,Toys,398,99.5,2,8,Summer
2025-04-12,USA,Toys,295,73.75,5,4,Spring
2024-02-08,Japan,Home & Kitchen,1995,498.75,5,2,Winter
2025-05-17,Germany,Books,129,32.25,1,5,Spring
2024-12-04,Australia,Electronics,398,99.5,2,12,Winter
2024-06-01,China,Home & Kitchen,297,74.25,3,6,Summer
2022-12-28,Germany,Sports,149,37.25,1,12,Winter
2025-07-23,Australia,Home & Kitchen,396,99.0,4,7,Summer
2024-09-14,UK,Apparel,330,82.5,3,9,Autumn
2023-03-05,Brazil,Apparel,360,90.0,3,3,Spring
2022-10-26,China,Electronics,2697,674.25,3,10,Autumn
2024-01-29,UK,Electronics,229,57.25,1,1,Winter
2024-10-11,Brazil,Electronics,916,229.0,4,10,Autumn
2025-04-10,UK,Home & Kitchen,99,24.75,1,4,Spring
2024-10-24,USA,Electronics,3996,999.0,4,10,Autumn
2023-05-17,India,Books,320,80.0,4,5,Spring
2023-04-20,Germany,Apparel,360,90.0,3,4,Spring
2023-01-07,Australia,Apparel,177,44.25,3,1,Winter
2025-02-05,Brazil,Sports,25,6.25,1,2,Winter
2024-01-31,Australia,Home & Kitchen,495,123.75,5,1,Winter
2025-06-17,China,Home & Kitchen,1596,399.0,4,6,Summer
2025-04-13,India,Apparel,118,29.5,2,4,Spring
2025-02-14,Brazil,Sports,596,149.0,4,2,Winter
2024-03-13,Canada,Apparel,240,60.0,2,3,Spring
2023-09-10,Australia,Apparel,440,110.0,4,9,Autumn
2024-12-24,UK,Toys,597,149.25,3,12,Winter
2023-09-20,USA,Electronics,4995,1248.75,5,9,Autumn
2024-06-01,Canada,Sports,596,149.0,4,6,Summer
2023-09-21,China,Home & Kitchen,798,199.5,2,9,Autumn
2022-09-27,UK,Electronics,458,114.5,2,9,Autumn
2024-05-04,USA,Electronics,4495,1123.75,5,5,Spring
2024-03-04,India,Toys,236,59.0,4,3,Spring
2023-02-09,Germany,Apparel,177,44.25,3,2,Winter
2024-10-27,Canada,Sports,125,31.25,5,10,Autumn
2024-05-27,Canada,Electronics,1798,449.5,2,5,Spring
2024-03-06,UK,Toys,796,199.0,4,3,Spring
2024-09-26,UK,Books,387,96.75,3,9,Autumn
2025-01-07,India,Electronics,3596,899.0,4,1,Winter
2024-08-12,China,Electronics,3596,899.0,4,8,Summer
2022-10-12,China,Sports,50,12.5,2,10,Autumn
2025-03-19,UK,Books,387,96.75,3,3,Spring
2022-11-29,China,Electronics,796,199.0,4,11,Autumn
2024-03-09,Brazil,Sports,447,111.75,3,3,Spring
2024-04-09,France,Toys,59,14.75,1,4,Spring
2022-12-25,Germany,Sports,745,186.25,5,12,Winter
2023-06-05,Brazil,Books,516,129.0,4,6,Summer
2023-08-05,India,Sports,50,12.5,2,8,Summer
2024-03-10,Brazil,Home & Kitchen,1995,498.75,5,3,Spring
2023-11-30,China,Apparel,440,110.0,4,11,Autumn
2024-02-16,Brazil,Electronics,995,248.75,5,2,Winter
2024-01-20,USA,Apparel,330,82.5,3,1,Winter
2023-05-10,USA,Home & Kitchen,798,199.5,2,5,Spring
2023-07-31,China,Electronics,3996,999.0,4,7,Summer
2024-03-16,France,Electronics,4495,1123.75,5,3,Spring
2023-05-26,USA,Toys,995,248.75,5,5,Spring
2025-08-10,France,Toys,118,29.5,2,8,Summer
2023-05-28,Japan,Sports,125,31.25,5,5,Spring
2025-04-22,Germany,Home & Kitchen,396,99.0,4,4,Spring
2023-02-03,Germany,Apparel,600,150.0,5,2,Winter
2025-05-15,Australia,Home & Kitchen,1197,299.25,3,5,Spring
2025-08-04,France,Home & Kitchen,495,123.75,5,8,Summer
2024-04-22,UK,Home & Kitchen,396,99.0,4,4,Spring
2023-04-22,Canada,Home & Kitchen,1197,299.25,3,4,Spring
2023-06-12,France,Electronics,3996,999.0,4,6,Summer
2025-06-09,India,Toys,118,29.5,2,6,Summer
2024-08-20,Japan,Home & Kitchen,1995,498.75,5,8,Summer
2023-10-12,China,Electronics,3996,999.0,4,10,Autumn
2022-12-05,Australia,Electronics,1798,449.5,2,12,Winter
2023-01-13,Germany,Electronics,916,229.0,4,1,Winter
2023-01-28,India,Home & Kitchen,495,123.75,5,1,Winter
2022-12-17,Germany,Apparel,480,120.0,4,12,Winter
2023-09-08,Germany,Sports,50,12.5,2,9,Autumn
2023-06-16,UK,Sports,447,111.75,3,6,Summer
2023-02-28,India,Books,516,129.0,4,2,Winter
2024-12-11,Canada,Home & Kitchen,1995,498.75,5,12,Winter
2024-06-23,Germany,Apparel,110,27.5,1,6,Summer
2025-05-22,Australia,Books,129,32.25,1,5,Spring
2022-09-22,Germany,Sports,125,31.25,5,9,Autumn
2024-11-13,France,Toys,295,73.75,5,11,Autumn
2023-03-02,India,Books,400,100.0,5,3,Spring
2023-06-14,USA,Home & Kitchen,399,99.75,1,6,Summer
2024-09-25,Germany,Books,320,80.0,4,9,Autumn
2025-04-01,Brazil,Sports,125,31.25,5,4,Spring
2024-09-29,India,Electronics,2697,674.25,3,9,Autumn
2023-04-16,India,Home & Kitchen,396,99.0,4,4,Spring
2023-08-25,France,Sports,75,18.75,3,8,Summer
2025-06-16,USA,Electronics,199,49.75,1,6,Summer
2022-12-13,USA,Toys,177,44.25,3,12,Winter
2024-01-31,Brazil,Home & Kitchen,1596,399.0,4,1,Winter
2025-05-11,USA,Apparel,177,44.25,3,5,Spring
2023-03-17,India,Sports,149,37.25,1,3,Spring
2025-08-17,Australia,Sports,50,12.5,2,8,Summer
2024-01-14,France,Toys,118,29.5,2,1,Winter
2023-04-20,France,Home & Kitchen,495,123.75,5,4,Spring
2023-05-29,Germany,Apparel,360,90.0,3,5,Spring
2025-01-15,India,Sports,75,18.75,3,1,Winter
2023-07-03,Canada,Apparel,550,137.5,5,7,Summer
2024-12-23,India,Toys,199,49.75,1,12,Winter
2024-10-23,UK,Apparel,236,59.0,4,10,Autumn
2023-12-21,China,Electronics,1145,286.25,5,12,Winter
2024-01-20,Japan,Toys,995,248.75,5,1,Winter
2025-06-08,France,Electronics,687,171.75,3,6,Summer
2025-01-30,Germany,Electronics,597,149.25,3,1,Winter
2022-12-05,Germany,Sports,25,6.25,1,12,Winter
2022-11-13,France,Toys,295,73.75,5,11,Autumn
2024-08-11,France,Books,400,100.0,5,8,Summer
2025-07-31,UK,Electronics,199,49.75,1,7,Summer
2023-06-05,Germany,Sports,149,37.25,1,6,Summer
2025-08-09,India,Toys,295,73.75,5,8,Summer
2025-05-08,Brazil,Sports,125,31.25,5,5,Spring
2024-04-22,India,Home & Kitchen,1596,399.0,4,4,Spring
2025-07-15,France,Electronics,4495,1123.75,5,7,Summer
2023-05-01,Brazil,Toys,59,14.75,1,5,Spring
2023-04-19,UK,Electronics,3596,899.0,4,4,Spring
2024-05-19,France,Apparel,360,90.0,3,5,Spring
2025-04-05,Australia,Electronics,3996,999.0,4,4,Spring
2023-02-20,China,Toys,177,44.25,3,2,Winter
2024-05-13,Germany,Sports,25,6.25,1,5,Spring
2023-03-13,Brazil,Apparel,295,73.75,5,3,Spring
2025-06-23,USA,Books,240,60.0,3,6,Summer
2023-09-12,Germany,Books,240,60.0,3,9,Autumn
2023-09-02,USA,Sports,745,186.25,5,9,Autumn
2025-01-31,France,Home & Kitchen,1197,299.25,3,1,Winter
2022-10-17,Brazil,Electronics,3996,999.0,4,10,Autumn
2023-10-22,Canada,Home & Kitchen,1596,399.0,4,10,Autumn
2023-04-16,India,Apparel,360,90.0,3,4,Spring
2025-06-23,Germany,Toys,236,59.0,4,6,Summer
2023-01-06,Australia,Books,80,20.0,1,1,Winter
2024-03-28,France,Home & Kitchen,1197,299.25,3,3,Spring
2024-01-11,Australia,Books,387,96.75,3,1,Winter
2023-04-26,UK,Sports,75,18.75,3,4,Spring
2023-06-30,Japan,Electronics,2697,674.25,3,6,Summer
2024-12-07,Australia,Apparel,220,55.0,2,12,Winter
2023-04-27,France,Electronics,3996,999.0,4,4,Spring
2025-08-09,India,Toys,796,199.0,4,8,Summer
2025-05-05,Brazil,Electronics,687,171.75,3,5,Spring
2022-11-15,India,Apparel,110,27.5,1,11,Autumn
2024-06-15,Canada,Toys,199,49.75,1,6,Summer
2024-03-04,Australia,Sports,25,6.25,1,3,Spring
2022-11-14,USA,Apparel,220,55.0,2,11,Autumn
2023-04-21,France,Home & Kitchen,198,49.5,2,4,Spring
2025-06-29,China,Books,320,80.0,4,6,Summer
2023-05-12,Brazil,Books,645,161.25,5,5,Spring
2025-05-23,India,Toys,236,59.0,4,5,Spring
2025-03-11,China,Apparel,295,73.75,5,3,Spring
2024-05-09,Canada,Apparel,120,30.0,1,5,Spring
2025-06-02,Brazil,Electronics,3996,999.0,4,6,Summer
2024-06-03,Japan,Sports,75,18.75,3,6,Summer
2025-03-22,France,Toys,597,149.25,3,3,Spring
2022-09-10,China,Home & Kitchen,1995,498.75,5,9,Autumn
2024-03-28,Australia,Sports,75,18.75,3,3,Spring
2025-04-17,Canada,Electronics,398,99.5,2,4,Spring
2023-01-12,China,Books,129,32.25,1,1,Winter
2025-03-12,UK,Home & Kitchen,1995,498.75,5,3,Spring
2024-11-27,China,Electronics,899,224.75,1,11,Autumn
2023-10-25,Japan,Toys,177,44.25,3,10,Autumn
2023-06-28,Germany,Electronics,398,99.5,2,6,Summer
2022-11-27,Canada,Apparel,550,137.5,5,11,Autumn
2022-11-05,Brazil,Books,129,32.25,1,11,Autumn
2023-03-13,Canada,Home & Kitchen,1995,498.75,5,3,Spring
2024-10-05,India,Apparel,59,14.75,1,10,Autumn
2023-04-16,Canada,Books,160,40.0,2,4,Spring
2025-01-25,Japan,Books,320,80.0,4,1,Winter
2023-11-27,Brazil,Apparel,600,150.0,5,11,Autumn
2024-09-16,France,Sports,100,25.0,4,9,Autumn
2024-07-29,Australia,Toys,118,29.5,2,7,Summer
2023-08-13,Japan,Books,645,161.25,5,8,Summer
2023-09-02,UK,Sports,25,6.25,1,9,Autumn
2023-08-04,UK,Toys,295,73.75,5,8,Summer
2025-05-31,France,Toys,796,199.0,4,5,Spring
2024-11-12,USA,Sports,75,18.75,3,11,Autumn
2024-05-04,Germany,Apparel,295,73.75,5,5,Spring
2023-10-15,Japan,Apparel,360,90.0,3,10,Autumn
2023-10-05,Brazil,Home & Kitchen,1596,399.0,4,10,Autumn
2024-05-26,Brazil,Books,645,161.25,5,5,Spring
2025-06-13,Brazil,Electronics,3596,899.0,4,6,Summer
2023-10-27,India,Apparel,236,59.0,4,10,Autumn
2025-03-22,Canada,Apparel,480,120.0,4,3,Spring
2024-03-07,France,Electronics,999,249.75,1,3,Spring
2023-12-03,Germany,Electronics,916,229.0,4,12,Winter
2024-10-26,Australia,Toys,177,44.25,3,10,Autumn
2025-05-17,Australia,Apparel,360,90.0,3,5,Spring
2023-04-26,USA,Apparel,59,14.75,1,4,Spring
2025-02-06,Germany,Toys,118,29.5,2,2,Winter
2025-04-19,Japan,Electronics,899,224.75,1,4,Spring
2024-12-15,Australia,Home & Kitchen,1197,299.25,3,12,Winter
2022-10-24,Australia,Apparel,360,90.0,3,10,Autumn
2025-06-24,UK,Apparel,330,82.5,3,6,Summer
2022-10-13,France,Home & Kitchen,1596,399.0,4,10,Autumn
2024-12-09,Canada,Toys,177,44.25,3,12,Winter
2023-04-29,Australia,Sports,745,186.25,5,4,Spring
2023-06-11,Canada,Toys,398,99.5,2,6,Summer
2024-03-05,Germany,Home & Kitchen,99,24.75,1,3,Spring
2023-01-04,Brazil,Books,387,96.75,3,1,Winter
2023-03-31,UK,Sports,125,31.25,5,3,Spring
2025-03-03,China,Electronics,796,199.0,4,3,Spring
2023-07-02,Brazil,Sports,100,25.0,4,7,Summer
2023-10-08,Brazil,Home & Kitchen,798,199.5,2,10,Autumn
2023-09-18,USA,Apparel,236,59.0,4,9,Autumn
2024-03-17,France,Home & Kitchen,1995,498.75,5,3,Spring
2024-11-13,Canada,Home & Kitchen,1596,399.0,4,11,Autumn
2025-08-04,Australia,Apparel,240,60.0,2,8,Summer
2025-01-07,France,Electronics,398,99.5,2,1,Winter
2022-12-19,India,Books,645,161.25,5,12,Winter
2024-04-15,USA,Sports,100,25.0,4,4,Spring
2023-02-01,Germany,Home & Kitchen,399,99.75,1,2,Winter
2024-12-28,India,Toys,199,49.75,1,12,Winter
2023-03-11,France,Apparel,360,90.0,3,3,Spring
2024-01-09,Australia,Home & Kitchen,1995,498.75,5,1,Winter
2023-06-10,USA,Apparel,220,55.0,2,6,Summer
2025-03-17,Germany,Electronics,458,114.5,2,3,Spring
2025-07-30,Canada,Books,240,60.0,3,7,Summer
2025-07-30,Germany,Apparel,177,44.25,3,7,Summer
2024-09-30,Canada,Toys,199,49.75,1,9,Autumn
2024-08-28,China,Toys,796,199.0,4,8,Summer
2023-05-19,USA,Sports,596,149.0,4,5,Spring
2025-03-05,Germany,Apparel,240,60.0,2,3,Spring
2023-02-09,Germany,Books,240,60.0,3,2,Winter
2024-01-28,Brazil,Electronics,1145,286.25,5,1,Winter
2024-10-14,Canada,Sports,25,6.25,1,10,Autumn
2024-07-03,Japan,Apparel,360,90.0,3,7,Summer
2025-02-20,Australia,Books,240,60.0,3,2,Winter
2023-12-29,Japan,Apparel,59,14.75,1,12,Winter
2025-06-15,India,Books,258,64.5,2,6,Summer
2023-11-24,USA,Apparel,330,82.5,3,11,Autumn
2023-07-07,France,Books,400,100.0,5,7,Summer
2023-05-13,India,Electronics,4995,1248.75,5,5,Spring
2024-07-14,UK,Books,320,80.0,4,7,Summer
2022-09-23,China,Apparel,440,110.0,4,9,Autumn
2025-08-01,UK,Home & Kitchen,297,74.25,3,8,Summer
2023-08-05,USA,Apparel,600,150.0,5,8,Summer
2025-02-12,Australia,Electronics,687,171.75,3,2,Winter
2023-09-27,Canada,Electronics,687,171.75,3,9,Autumn
2024-12-27,China,Apparel,600,150.0,5,12,Winter
2024-08-01,Canada,Toys,236,59.0,4,8,Summer
2024-09-07,Germany,Electronics,1798,449.5,2,9,Autumn
2022-10-09,France,Apparel,59,14.75,1,10,Autumn
2024-02-21,UK,Toys,177,44.25,3,2,Winter
2023-02-12,USA,Home & Kitchen,495,123.75,5,2,Winter
2022-09-08,Germany,Apparel,550,137.5,5,9,Autumn
2024-02-25,China,Apparel,480,120.0,4,2,Winter
2023-03-27,China,Apparel,360,90.0,3,3,Spring
2024-06-16,China,Toys,199,49.75,1,6,Summer
2023-01-27,UK,Toys,597,149.25,3,1,Winter
2025-07-30,Japan,Apparel,480,120.0,4,7,Summer
2024-05-01,Australia,Sports,100,25.0,4,5,Spring
2023-08-06,Brazil,Toys,59,14.75,1,8,Summer
2023-07-01,Brazil,Sports,596,149.0,4,7,Summer
2024-07-26,India,Apparel,550,137.5,5,7,Summer
2023-07-02,USA,Electronics,398,99.5,2,7,Summer
2023-11-05,India,Books,240,60.0,3,11,Autumn
2024-12-07,Germany,Toys,236,59.0,4,12,Winter
2023-08-22,USA,Sports,447,111.75,3,8,Summer
2022-11-17,France,Books,240,60.0,3,11,Autumn
